-86, -439, -321
-157, -353, -570
-189, -258, -656
-177, -180, -679
-118, -140, -650
-63, -145, -733
6, -171, -832
100, -121, -771
162, -265, -546
183, -384, -338
260, -395, -120
341, -472, 203
396, -413, 627
452, -484, 1130
591, -596, 1745
774, -727, 1998
937, -465, 1998
937, -465, 1998
963, -112, 1998
974, -22, 1998
904, -152, 1998
806, -387, 1998
675, -741, 1996
536, -918, 1480
383, -949, 750
195, -902, 290
0, -715, -258
-170, -615, -456
-,-,-
151, 295, 647
151, 295, 647
182, 252, 619
217, 246, 412
282, 216, 22
307, 192, -73
307, 192, -73
295, 110, -10
244, -104, -61
187, -300, -147
211, -398, -153
294, -509, 0
377, -616, 417
414, -570, 854
414, -570, 854
430, -526, 1077
508, -532, 1183
583, -574, 1562
638, -549, 1962
608, -540, 1998
641, -470, 1998
710, -461, 1998
796, -522, 1998
820, -411, 1998
820, -420, 1998
806, -417, 1998
726, -464, 1998
579, -526, 1998
457, -569, 1954
367, -620, 1608
256, -667, 1227
256, -667, 1227
147, -743, 1003
70, -730, 736
14, -622, 341
-27, -463, 96
-73, -318, 73
-89, -291, 228
-53, -242, 290
-53, -242, 290
-22, -181, 190
1, -109, 59
3, -23, -58
-7, 25, -52
-7, 25, -52
0, 44, -125
8, 51, -305
27, 140, -396
27, 140, -396
48, 204, -438
65, 127, -495
91, -74, -472
138, -237, -298
194, -350, -117
252, -440, 27
252, -440, 27
307, -563, 300
319, -700, 818
321, -773, 1409
323, -727, 1802
300, -680, 1990
308, -661, 1998
323, -689, 1998
408, -591, 1998
517, -580, 1998
636, -501, 1998
752, -355, 1998
795, -334, 1998
795, -334, 1998
777, -359, 1998
721, -459, 1998
638, -583, 1974
527, -628, 1512
380, -628, 956
-,-,-
193, 255, 588
201, 168, 349
202, 114, 233
197, 44, 125
194, -166, -97
201, -307, -195
261, -356, 6
261, -356, 6
313, -400, 224
382, -355, 376
452, -317, 546
483, -377, 827
485, -358, 1146
515, -301, 1270
510, -364, 1363
510, -364, 1363
475, -413, 1636
499, -374, 1722
509, -497, 1639
598, -635, 1808
634, -691, 1998
708, -639, 1998
834, -590, 1998
894, -584, 1998
866, -500, 1998
782, -448, 1998
701, -492, 1998
607, -567, 1998
483, -662, 1980
370, -773, 1749
271, -879, 1380
184, -891, 1013
96, -812, 666
96, -812, 666
49, -634, 383
21, -451, 203
5, -324, 68
6, -193, -10
6, -193, -10
2, -166, 63
1, -90, 162
14, -45, 64
14, -45, 64
26, -17, -74
22, 17, -97
22, 17, -97
12, -4, -81
13, 3, -138
27, 16, -217
27, 16, -217
31, -10, -250
26, -74, -224
47, -122, -204
70, -255, -135
80, -369, -70
80, -369, -70
121, -372, 82
174, -446, 428
208, -559, 659
234, -612, 968
250, -698, 1391
270, -735, 1800
265, -779, 1991
214, -804, 1998
237, -843, 1998
264, -909, 1998
264, -909, 1998
300, -936, 1998
350, -908, 1998
417, -889, 1998
470, -890, 1998
481, -866, 1998
472, -830, 1998
434, -834, 1998
406, -793, 1861
412, -627, 1235
-,-,-
45, 209, 494
45, 209, 494
47, 231, 438
108, 303, 577
97, 224, 463
97, 224, 463
99, 104, 289
131, 63, 308
159, 42, 392
172, -20, 484
172, -20, 484
183, -80, 583
199, -54, 446
195, -100, 273
214, -243, 521
223, -309, 842
225, -321, 906
225, -321, 906
241, -333, 953
240, -386, 1154
231, -444, 1282
218, -442, 1467
190, -510, 1546
160, -579, 1564
208, -530, 1550
198, -644, 1705
187, -686, 1953
227, -620, 1939
247, -622, 1968
266, -644, 1998
310, -590, 1998
317, -576, 1998
299, -556, 1998
299, -556, 1998
274, -542, 1926
244, -583, 1759
203, -621, 1638
187, -586, 1538
162, -559, 1375
128, -538, 1135
78, -499, 937
41, -466, 786
3, -439, 619
-17, -386, 473
-17, -386, 473
-31, -235, 413
-40, -197, 405
-45, -165, 410
-37, -100, 371
-30, -15, 293
-17, 57, 252
-17, 57, 252
-15, 60, 322
-19, 53, 223
-29, 23, 99
-24, 22, 43
-24, 22, 43
-29, 74, 85
-21, 73, 183
-21, 73, 183
-18, 21, 198
-20, 9, 215
-19, -70, 294
-12, -105, 384
-12, -105, 384
-1, -157, 487
10, -242, 592
19, -293, 628
13, -326, 693
19, -413, 921
25, -464, 1084
25, -464, 1084
33, -463, 1139
13, -512, 1186
14, -543, 1295
44, -548, 1356
47, -649, 1414
55, -645, 1482
87, -709, 1563
87, -709, 1563
126, -760, 1736
163, -757, 1846
201, -765, 1887
238, -754, 1985
261, -731, 1998
269, -693, 1998
293, -689, 1995
290, -712, 1966
254, -719, 1938
216, -701, 1767
182, -681, 1511
120, -689, 1289
66, -634, 1047
55, -599, 812
55, -599, 812
-4, -433, 612
-,-,-
159, 55, 259
184, 20, 160
184, 20, 160
214, -67, 78
205, -159, 139
197, -172, 183
218, -235, 162
286, -303, 203
286, -303, 203
283, -369, 337
296, -502, 540
299, -594, 764
317, -730, 1063
324, -873, 1548
294, -1050, 1882
304, -1228, 1998
399, -1344, 1998
428, -1317, 1998
515, -969, 1998
555, -879, 1998
535, -963, 1998
511, -1063, 1998
466, -1103, 1730
407, -1097, 988
303, -1144, 508
199, -1015, 7
199, -1015, 7
101, -673, -443
2, -364, -656
-59, -196, -644
-64, -168, -531
-60, -130, -446
-31, -25, -512
13, 69, -554
13, 69, -554
53, 11, -528
115, -41, -467
168, -39, -494
202, -84, -423
240, -148, -272
252, -243, -170
303, -387, 12
303, -387, 12
354, -572, 333
416, -689, 883
415, -907, 1487
397, -1050, 1955
417, -1142, 1998
396, -1277, 1998
449, -1104, 1998
475, -967, 1998
478, -927, 1998
499, -929, 1998
530, -970, 1939
496, -934, 1238
447, -781, 535
350, -808, 171
350, -808, 171
188, -567, -156
11, -350, -524
-130, -187, -612
-190, -39, -495
-233, -48, -328
-,-,-
91, 278, 739
154, 196, 574
144, 171, 550
144, 171, 550
226, 149, 657
378, 122, 376
510, 176, 85
503, 147, -150
393, -45, -349
393, -45, -349
343, -314, -413
321, -425, -300
326, -468, 34
330, -540, 504
295, -674, 916
266, -847, 1265
214, -990, 1795
250, -1073, 1997
309, -1088, 1998
337, -1103, 1998
349, -960, 1998
401, -901, 1998
451, -881, 1998
450, -843, 1998
411, -802, 1998
411, -802, 1998
380, -799, 1985
333, -830, 1619
285, -794, 1180
242, -764, 816
180, -638, 502
121, -486, 251
68, -338, -7
40, -196, -69
10, -126, 100
10, -126, 100
6, -127, 91
10, -58, 8
9, -46, -4
9, -46, -4
3, -38, -12
6, 9, -49
6, 9, -49
23, 68, -99
51, 58, -164
51, 58, -164
72, 50, -246
99, 5, -222
147, -27, -178
196, -87, -158
196, -87, -158
221, -209, -96
247, -368, 134
262, -479, 358
233, -523, 663
194, -714, 1104
134, -972, 1585
74, -1056, 1960
13, -1117, 1998
22, -1153, 1998
61, -1178, 1998
61, -1178, 1998
137, -1169, 1998
269, -995, 1998
370, -899, 1998
438, -818, 1998
473, -702, 1959
-,-,-
278, 2, 187
278, 2, 187
353, -96, 9
310, -359, -172
307, -563, 123
372, -454, 401
372, -454, 401
429, -529, 591
472, -626, 998
473, -721, 1475
461, -803, 1968
441, -877, 1998
464, -1031, 1998
408, -1037, 1998
413, -985, 1998
464, -969, 1998
524, -857, 1998
524, -779, 1998
480, -766, 1998
437, -758, 1939
399, -736, 1521
337, -703, 1008
337, -703, 1008
250, -695, 605
177, -626, 278
91, -524, 89
47, -344, -37
20, -201, -113
14, -145, -121
15, -98, -103
15, -98, -103
19, -29, -55
32, 32, 5
54, 73, -171
54, 73, -171
60, 88, -333
74, 125, -336
80, 173, -253
82, 142, -270
82, 142, -270
106, 96, -372
119, -38, -315
125, -250, -154
164, -357, -73
191, -508, 115
200, -688, 586
216, -869, 1102
244, -986, 1534
238, -1042, 1803
241, -1245, 1998
273, -1364, 1998
327, -1398, 1998
314, -1357, 1998
321, -1248, 1998
341, -1248, 1998
341, -1172, 1998
386, -1152, 1998
384, -1137, 1998
369, -1090, 1918
344, -1035, 1399
286, -909, 897
227, -699, 491
157, -501, 162
83, -405, 10
7, -323, -89
-60, -338, -34
-110, -337, 25
-,-,-
56, 229, 531
113, 209, 627
134, 134, 721
135, 174, 625
156, 158, 434
194, 81, 296
194, 81, 296
201, 34, 286
214, -78, 394
241, -218, 297
259, -246, 230
259, -246, 230
272, -234, 293
304, -237, 393
322, -323, 648
314, -437, 758
315, -468, 794
287, -526, 964
266, -638, 1272
224, -672, 1430
155, -726, 1308
137, -904, 1436
137, -904, 1436
153, -995, 1787
169, -944, 1998
163, -919, 1942
203, -867, 1858
246, -876, 1975
262, -869, 1998
311, -813, 1998
333, -777, 1998
347, -742, 1994
349, -708, 1938
325, -693, 1830
293, -694, 1718
263, -666, 1587
220, -662, 1505
194, -658, 1353
146, -658, 1122
91, -634, 872
91, -634, 872
53, -537, 708
16, -518, 628
-4, -406, 522
-15, -274, 400
-14, -140, 237
-14, -140, 237
-16, -48, 130
-15, -50, 122
-16, -64, 108
-17, -19, 58
0, 73, 8
0, 73, 8
15, 153, -100
33, 194, -209
33, 194, -209
43, 167, -230
49, 104, -194
84, 89, -166
126, 109, -165
130, 0, -172
130, 0, -172
150, -172, -147
185, -341, 92
201, -443, 419
176, -564, 697
163, -598, 935
142, -720, 1163
142, -720, 1163
102, -817, 1480
44, -886, 1827
23, -893, 1965
3, -900, 1998
40, -874, 1998
108, -924, 1998
192, -901, 1998
291, -823, 1998
356, -703, 1998
374, -650, 1998
378, -682, 1998
370, -692, 1998
370, -692, 1998
346, -675, 1996
305, -677, 1711
236, -703, 1197
142, -648, 704
80, -510, 243
22, -384, -19
-64, -434, -33
-143, -571, -122
-,-,-
19, 267, 710
19, 267, 710
9, 246, 725
68, 198, 647
90, 174, 387
90, 174, 387
112, 232, 363
129, 156, 250
184, 76, 111
193, 74, 63
193, 74, 63
200, 104, 52
212, 120, -5
241, 115, 43
241, 115, 43
259, 22, 192
292, -80, 461
312, -118, 758
326, -198, 869
280, -329, 913
242, -505, 1077
242, -505, 1077
221, -638, 1333
211, -594, 1544
236, -501, 1621
271, -569, 1808
306, -605, 1998
417, -446, 1998
511, -389, 1998
603, -393, 1998
664, -325, 1998
662, -237, 1998
606, -292, 1998
529, -375, 1998
456, -391, 1993
365, -424, 1866
305, -498, 1632
203, -530, 1304
132, -469, 1009
132, -469, 1009
61, -422, 743
28, -305, 491
9, -162, 271
-24, -127, 61
-45, -18, -84
-45, -18, -84
-58, 56, -83
-76, 13, -83
-75, 48, -67
-70, 115, -101
-76, 89, -121
-76, 89, -121
-67, 107, -119
-58, 147, -186
-51, 129, -203
-15, 147, -194
7, 150, -177
25, 65, -57
25, 65, -57
42, 11, 20
72, -63, 145
72, -63, 145
87, -107, 326
84, -40, 551
115, -100, 650
142, -245, 775
139, -286, 1141
118, -184, 1538
118, -184, 1538
110, -221, 1796
132, -358, 1964
131, -361, 1998
163, -315, 1998
161, -400, 1998
186, -301, 1998
220, -132, 1998
256, -141, 1998
273, -94, 1998
265, -46, 1998
231, -41, 1998
218, -104, 1998
206, -192, 1890
225, -276, 1494
225, -276, 1494
188, -412, 1084
144, -455, 649
76, -441, 62
-8, -405, -301
-99, -334, -440
-194, -304, -427
-,-,-
130, 501, -55
130, 501, -55
140, 363, -185
167, 223, -250
175, 77, -192
213, 26, -215
227, -48, -125
266, -129, -46
266, -129, -46
289, -134, 49
346, 40, 252
430, 302, 451
454, 595, 738
420, 753, 892
420, 753, 892
391, 819, 991
400, 1035, 1194
388, 1206, 1450
339, 1247, 1543
354, 1376, 1554
384, 1584, 1808
404, 1691, 1994
436, 1685, 1884
489, 1819, 1804
515, 1850, 1850
523, 1857, 1628
487, 1673, 1504
487, 1673, 1504
459, 1547, 1445
429, 1404, 1357
379, 1196, 1281
321, 990, 1123
281, 789, 928
237, 638, 821
184, 539, 763
138, 456, 669
138, 456, 669
116, 322, 432
87, 224, 281
66, 224, 244
38, 180, 199
38, 180, 199
29, 127, 63
19, 81, -25
11, 45, -96
11, 45, -96
15, 62, -140
3, 7, -115
20, 0, -168
20, 0, -168
37, -45, -220
60, -9, -244
82, 12, -261
82, 12, -261
106, 22, -198
130, -18, -120
165, 28, -43
204, 96, 97
204, 96, 97
224, 160, 309
265, 316, 507
279, 540, 690
282, 719, 858
282, 719, 858
264, 952, 1062
225, 1101, 1389
197, 1293, 1533
203, 1511, 1717
206, 1606, 1877
233, 1708, 1943
255, 1726, 1987
327, 1837, 1959
401, 1985, 1851
418, 1919, 1703
409, 1780, 1480
384, 1637, 1404
346, 1382, 1365
304, 1102, 1149
304, 1102, 1149
227, 801, 961
129, 555, 881
27, 258, 784
-,-,-
153, 480, 250
153, 480, 250
158, 321, 32
189, 157, -60
196, 58, -63
241, 33, 13
241, 33, 13
305, -7, -14
387, 0, 7
450, -4, 179
450, -4, 179
518, 52, 407
614, 313, 546
731, 532, 732
701, 722, 958
701, 722, 958
666, 855, 1168
638, 884, 1366
575, 1003, 1534
503, 1141, 1593
433, 1204, 1676
417, 1274, 1815
408, 1338, 1965
388, 1415, 1998
407, 1352, 1998
481, 1383, 1991
529, 1403, 1986
529, 1403, 1986
553, 1420, 1967
551, 1374, 1827
540, 1268, 1637
514, 1090, 1446
469, 885, 1306
411, 687, 1169
355, 546, 947
313, 374, 716
251, 218, 516
251, 218, 516
194, 140, 372
120, 64, 280
71, 44, 227
42, 115, 114
42, 115, 114
3, 92, 66
-37, 62, 67
-71, 54, 44
-71, 54, 44
-80, 73, 14
-78, 79, -39
-78, 79, -39
-89, 81, -26
-98, 83, -26
-93, 88, -46
-75, 89, -54
-75, 89, -54
-43, 126, -71
-10, 87, -8
22, 42, 88
22, 42, 88
71, 88, 113
105, 107, 152
150, 109, 246
150, 109, 246
205, 203, 374
248, 305, 563
284, 404, 765
327, 552, 925
382, 701, 1077
382, 701, 1077
416, 861, 1405
430, 1020, 1751
425, 1189, 1935
441, 1396, 1988
455, 1508, 1998
478, 1624, 1998
496, 1637, 1998
518, 1674, 1998
526, 1602, 1998
520, 1504, 1888
521, 1368, 1683
519, 1186, 1509
484, 918, 1355
484, 918, 1355
424, 657, 1134
342, 392, 893
266, 116, 687
-,-,-
68, 512, 55
44, 498, -15
44, 498, -15
82, 419, 156
126, 261, 110
168, 185, -146
213, 119, -201
213, 119, -201
259, -22, -159
304, -136, 56
351, -147, 207
410, -76, 223
481, -7, 395
555, 173, 753
555, 173, 753
567, 381, 1070
558, 612, 1219
542, 756, 1409
548, 839, 1643
595, 966, 1884
642, 1117, 1998
692, 1173, 1998
750, 1263, 1998
776, 1440, 1998
776, 1440, 1998
817, 1601, 1998
853, 1638, 1998
840, 1608, 1998
787, 1478, 1998
701, 1218, 1905
609, 919, 1727
530, 681, 1526
450, 430, 1278
364, 153, 1046
282, -6, 804
282, -6, 804
203, -136, 541
113, -250, 346
39, -281, 153
-18, -238, 96
-48, -136, 111
-60, -95, 71
-60, -95, 71
-99, -184, 11
-104, -209, -26
-101, -190, -88
-86, -155, -159
-47, -96, -239
5, -69, -291
5, -69, -291
71, -35, -292
134, -16, -270
188, -45, -196
247, -51, -172
307, -15, -32
345, -71, 235
345, -71, 235
391, -1, 518
421, 190, 866
422, 329, 1180
409, 532, 1486
365, 585, 1912
365, 585, 1912
376, 701, 1998
377, 874, 1998
358, 973, 1998
382, 1031, 1998
420, 1126, 1998
464, 1250, 1998
543, 1326, 1998
552, 1279, 1998
551, 1194, 1998
534, 1116, 1994
498, 992, 1887
449, 840, 1773
449, 840, 1773
402, 579, 1594
359, 320, 1294
304, 65, 974
208, -156, 709
124, -291, 421
33, -407, 115
33, -407, 115
-24, -355, -104
-62, -279, -107
-132, -230, -61
-,-,-
86, 579, 344
86, 579, 344
91, 552, 408
118, 517, 415
111, 478, 393
129, 477, 362
129, 477, 362
178, 442, 267
220, 391, 187
228, 281, 158
248, 125, 108
246, -54, 45
246, -54, 45
259, -181, -86
356, -351, -193
457, -450, -3
538, -276, 432
589, -17, 1025
604, 290, 1691
604, 290, 1691
551, 594, 1998
488, 734, 1998
453, 854, 1998
438, 893, 1998
464, 897, 1998
462, 895, 1998
460, 755, 1998
485, 707, 1998
485, 707, 1998
494, 751, 1998
479, 695, 1995
428, 592, 1914
386, 483, 1818
353, 404, 1671
302, 282, 1547
258, 176, 1381
237, 100, 1086
237, 100, 1086
207, -34, 789
150, -125, 562
96, -125, 404
66, -118, 230
37, -83, 62
37, -83, 62
8, -47, -61
0, -22, -115
-3, -18, -94
-3, -18, -94
-16, -19, -50
-19, -34, -164
-11, 12, -230
0, 56, -226
0, 56, -226
10, 79, -241
24, 32, -230
57, -41, -186
77, -203, -147
77, -203, -147
137, -268, -166
220, -245, -117
302, -128, 234
382, 51, 738
435, 178, 1221
411, 339, 1868
342, 402, 1998
324, 507, 1998
324, 507, 1998
321, 550, 1998
317, 621, 1998
333, 638, 1998
344, 588, 1998
369, 607, 1998
426, 627, 1996
483, 628, 1974
516, 678, 1998
516, 678, 1998
544, 905, 1998
547, 961, 1998
537, 838, 1998
523, 598, 1945
485, 247, 1498
398, -159, 890
256, -500, 335
100, -685, -54
100, -685, -54
-57, -725, -257
-172, -596, -309
-232, -421, -214
-253, -281, -20
-269, -140, 260
-,-,-
18, 567, 575
55, 565, 409
82, 542, 342
82, 542, 342
102, 482, 346
100, 389, 310
117, 307, 256
162, 182, -19
162, 182, -19
189, -3, -289
227, -240, -443
339, -448, -456
489, -558, -400
634, -576, -58
734, -440, 665
816, -269, 1299
840, 132, 1909
840, 132, 1998
772, 542, 1998
713, 697, 1998
710, 713, 1998
712, 695, 1998
718, 624, 1998
741, 540, 1998
776, 557, 1998
819, 613, 1998
819, 613, 1998
838, 648, 1998
822, 682, 1998
803, 694, 1998
742, 594, 1998
712, 518, 1975
665, 383, 1967
617, 165, 1709
538, -157, 1110
396, -481, 510
396, -481, 510
226, -614, -72
43, -682, -392
-98, -565, -453
-147, -343, -300
-145, -152, -119
-122, 40, 39
-94, 209, 211
-49, 298, 301
-49, 298, 301
0, 353, 166
21, 354, 99
19, 388, 182
25, 427, 175
25, 427, 175
50, 358, 123
55, 206, 12
71, 3, -187
71, 3, -187
155, -72, -534
239, -203, -729
338, -331, -580
477, -293, -169
604, -188, 581
695, -30, 1390
625, 133, 1982
625, 133, 1982
500, 206, 1998
426, 233, 1998
360, 208, 1998
326, 246, 1998
312, 250, 1998
325, 214, 1998
377, 248, 1998
442, 288, 1998
442, 288, 1998
558, 388, 1996
721, 678, 1998
794, 957, 1998
840, 1048, 1998
844, 793, 1984
750, 311, 1392
524, -284, 653
254, -772, 250
254, -772, 250
22, -971, 61
-157, -884, -37
-277, -709, -185
-314, -418, -194
-317, -147, 51
-306, -74, 196
-197, 167, 205
-180, 138, 445
-192, 211, 574
-150, 211, 581
-150, 279, 581
-157, 316, 684
-179, 319, 852
-,-,-
-21, 330, 510
34, 299, 368
34, 299, 368
119, 254, 69
178, 142, -195
174, -8, -157
197, -272, -9
295, -467, -88
295, -467, -88
401, -418, -57
474, -288, 293
554, -178, 771
580, -86, 1181
569, 85, 1496
559, 208, 1645
504, 140, 1949
504, 140, 1949
458, 156, 1998
467, 260, 1998
459, 305, 1998
448, 218, 1998
492, 216, 1998
543, 266, 1998
624, 290, 1998
736, 276, 1998
736, 276, 1998
818, 406, 1998
885, 658, 1998
892, 683, 1998
912, 455, 1998
882, 41, 1862
750, -497, 925
473, -1052, -61
172, -1300, -812
-52, -1086, -1053
-175, -670, -668
-200, -284, -155
-188, 9, 192
-188, 9, 192
-156, 306, 347
-105, 446, 477
-67, 439, 562
-46, 432, 615
-40, 375, 595
-40, 375, 595
-53, 350, 571
-61, 318, 509
-65, 327, 472
-63, 309, 448
-38, 283, 315
-38, 283, 315
2, 251, 113
45, 95, -170
105, -70, -515
185, -198, -905
317, -385, -1149
522, -431, -763
715, -242, 303
715, -242, 303
753, -29, 1612
651, 231, 1998
482, 296, 1998
334, 289, 1998
252, 260, 1998
246, 185, 1998
259, 109, 1987
253, 67, 1833
253, 67, 1833
250, 35, 1597
272, -19, 1276
321, -4, 1000
441, 134, 1121
640, 455, 1726
777, 1019, 1998
777, 1019, 1998
900, 1335, 1998
981, 1175, 1998
909, 574, 1975
731, -332, 1004
411, -918, -290
66, -1171, -848
-194, -1066, -757
-377, -752, -433
-449, -491, -156
-429, -256, 24
-398, -71, 297
-381, 52, 599
-295, 197, 453
-,-,-
-13, 499, 603
53, 406, 402
120, 411, 318
197, 456, 213
277, 452, 60
277, 452, 60
326, 300, -236
382, -68, -601
445, -432, -698
476, -608, -473
532, -735, -120
680, -591, 229
701, -431, 1004
587, -188, 1739
523, 27, 1995
523, 27, 1995
441, 74, 1998
373, 139, 1998
359, 104, 1998
372, -9, 1998
403, -24, 1998
403, -24, 1998
457, -6, 1998
499, -24, 1998
551, 22, 1998
639, 107, 1998
732, 190, 1998
748, 306, 1998
702, 289, 1998
702, 289, 1998
666, 276, 1998
622, 117, 1998
572, -161, 1866
504, -393, 1378
420, -555, 860
322, -650, 296
199, -642, -223
61, -499, -475
-45, -307, -466
-114, -175, -217
-123, -40, -62
-123, -40, -62
-113, 53, -23
-110, 150, 36
-101, 188, 163
-89, 229, 265
-71, 238, 291
-75, 238, 326
-75, 238, 326
-66, 282, 335
-71, 274, 387
-58, 239, 323
-30, 100, 100
19, -66, -159
19, -66, -159
71, -178, -309
163, -252, -446
298, -293, -510
436, -278, -310
593, -229, 198
665, -316, 991
683, -229, 1652
635, -175, 1996
519, -196, 1998
435, -187, 1998
413, -113, 1998
413, -113, 1998
401, -103, 1998
385, -115, 1998
400, -140, 1998
501, -111, 1998
623, -46, 1998
